user_id,course_id,timestamp,engagement_score,completion_status,predicted_engagement_score,assessment_score,feedback_score,age,education_level,learning_style,preferred_topics,title,topic,difficulty,content_type
U114,C050,2023-01-16,0.6376882468959355,Not Started,0.5929847477554939,68,4.18,18,Bachelor,Reading,AI,Course 50,Music,Intermediate,Video
U115,C024,2023-03-03,0.2420220799808772,Completed,0.9359941790017777,76,4.56,52,High School,Visual,Data Science,Course 24,Music,Beginner,Video
U014,C019,2023-06-07,0.7140527233781268,Completed,0.6781225015366464,78,4.8630817755371485,41,High School,Reading,AI,Course 19,History,Advanced,Quiz
U009,C036,2023-09-25,0.0913914863317764,Not Started,0.4144298124670366,60,3.26,28,Master,Kinesthetic,Math,Course 36,Art,Intermediate,Text
U040,C039,2023-02-04,0.1992703364668008,In Progress,0.6895342089054152,62,4.98,42,PhD,Auditory,Data Science,Course 39,Math,Beginner,Quiz
U194,C010,2023-09-24,0.8774700466544819,Not Started,0.3439796363163702,85,2.69,43,Bachelor,Auditory,Data Science,Course 10,Art,Intermediate,Text
U025,C025,2023-03-05,0.7387231507265664,Completed,0.27725841634918613,90,4.15,39,Master,Kinesthetic,Data Science,Course 25,AI,Beginner,Text
U103,C018,2023-02-19,0.013745554011345251,Not Started,0.9966832779346797,54,2.2374742483200514,29,Bachelor,Reading,Data Science,Course 18,History,Advanced,Video
U022,C019,2023-09-12,0.2483762603698002,Completed,0.7507902311797877,85,3.62,38,PhD,Auditory,Data Science,Course 19,History,Advanced,Quiz
U004,C036,2023-05-29,0.21440648299316456,Not Started,0.6447199773818176,82,3.62,25,High School,Kinesthetic,History,Course 36,Art,Intermediate,Text
U154,C010,2023-11-21,0.2708063280369726,Not Started,0.3552896432193188,89,3.64,28,PhD,Auditory,Math,Course 10,Art,Intermediate,Text
U186,C033,2023-10-31,0.2475597702798864,In Progress,0.04916082915504816,65,4.13169445703029,45,PhD,Reading,Math,Course 33,Art,Beginner,Text
U029,C050,2023-10-03,0.06252629574284574,Completed,0.03105687603515561,69,3.15,45,Master,Visual,Art,Course 50,Music,Intermediate,Video
U109,C005,2023-12-23,0.45894051659682034,In Progress,0.5541812554487988,67,4.29,52,High School,Visual,Art,Course 5,History,Advanced,Text
U098,C047,2023-06-21,0.7327334747861651,Completed,0.7620327210390511,84,4.3,58,High School,Kinesthetic,History,Course 47,Art,Intermediate,Quiz
U037,C049,2023-07-20,0.6067317247174364,Not Started,0.5373791904438551,81,3.21,56,PhD,Visual,History,Course 49,AI,Beginner,Quiz
U075,C035,2023-11-20,0.6728716685980798,Completed,0.8407850719391146,74,4.59,41,PhD,Visual,Math,Course 35,Math,Intermediate,Text
U070,C044,2023-02-04,0.08114917853623915,In Progress,0.03342653309322163,69,3.29,40,Master,Kinesthetic,Music,Course 44,Music,Advanced,Video
U146,C034,2023-08-04,0.9514907101767872,In Progress,0.3667520764259401,79,4.31,45,High School,Auditory,Art,Course 34,Music,Beginner,Text
U128,C033,2023-03-06,0.8384918338430248,In Progress,0.23707039117417805,82,2.8,43,Master,Visual,Data Science,Course 33,Art,Beginner,Text
U085,C021,2023-01-08,0.8050903184956627,Completed,0.44727296815712203,60,2.92,41,Master,Reading,History,Course 21,AI,Beginner,Quiz
U042,C017,2023-10-28,0.8229838050417675,In Progress,0.07237639319412248,61,3.29,26,Master,Auditory,Math,Course 17,Data Science,Beginner,Video
U100,C022,2023-12-09,0.9327105081327614,In Progress,0.9541316415710726,78,3.98,24,Bachelor,Reading,AI,Course 22,History,Advanced,Quiz
U041,C048,2023-11-28,0.5442539661136977,In Progress,0.22325540106936093,73,4.11,31,High School,Reading,Art,Course 48,Art,Beginner,Text
U166,C037,2023-03-17,0.2002820178676259,Not Started,0.9223077754835848,67,3.49,25,Bachelor,Reading,Math,Course 37,Music,Advanced,Quiz
U034,C015,2023-06-23,0.6167836078525412,Not Started,0.4258931550366818,71,2.69,24,High School,Reading,Data Science,Course 15,Data Science,Beginner,Text
U017,C035,2023-02-16,0.742881493667939,Completed,0.985524133255218,85,3.43,19,Bachelor,Kinesthetic,History,Course 35,Math,Intermediate,Text
U165,C028,2023-01-15,0.7379173933540254,Completed,0.5540583834602107,86,4.22,23,High School,Kinesthetic,AI,Course 28,Art,Intermediate,Quiz
U153,C007,2023-12-27,0.5214490241668801,In Progress,0.9308328641758075,88,4.18,47,High School,Visual,Music,Course 7,Music,Intermediate,Text
U122,C032,2023-05-27,0.06845871933357806,Not Started,0.005348988694222845,74,2.9,31,Master,Reading,Art,Course 32,Art,Beginner,Text
U076,C011,2023-01-26,0.3711129384301278,In Progress,0.7482388061809001,60,2.52,43,PhD,Reading,Math,Course 11,Data Science,Advanced,Video
U087,C010,2023-11-04,0.9207666084633573,In Progress,0.9030506531025154,53,1.8775575567849851,25,PhD,Kinesthetic,History,Course 10,Art,Intermediate,Text
U117,C009,2023-04-03,0.584448909757426,Not Started,0.13972056697895407,87,2.481965748238057,31,PhD,Auditory,History,Course 9,History,Beginner,Quiz
U106,C014,2023-08-20,0.5383319432557134,Not Started,0.09612585173215149,87,4.38,40,Master,Auditory,Data Science,Course 14,Data Science,Beginner,Text
U086,C013,2023-01-21,0.2688535143821935,Not Started,0.4245726071859556,62,2.77,18,High School,Auditory,Music,Course 13,History,Beginner,Video
U027,C025,2023-11-03,0.3684489199165789,Completed,0.9336789061329351,77,2.71,44,Master,Visual,AI,Course 25,AI,Beginner,Text
U057,C002,2023-02-07,0.8953460891531693,Completed,0.5423865601904387,93,2.51,59,High School,Kinesthetic,Data Science,Course 2,Math,Intermediate,Quiz
U031,C035,2023-10-03,0.6664630475268357,In Progress,0.5274564637217322,91,3.58,32,PhD,Auditory,Data Science,Course 35,Math,Intermediate,Text
U134,C007,2023-06-06,0.7873870267523329,Completed,0.14112611829932187,88,3.76,21,Bachelor,Reading,Art,Course 7,Music,Intermediate,Text
U168,C021,2023-06-28,0.45434542306765513,Not Started,0.0007895110932187865,84,4.09,26,Bachelor,Auditory,History,Course 21,AI,Beginner,Quiz
U098,C018,2023-05-12,0.6302472194561579,Not Started,0.8101400907454612,81,2.425618943398659,58,High School,Kinesthetic,History,Course 18,History,Advanced,Video
U012,C003,2023-11-07,0.24838360874320753,Completed,0.08757456298623822,85,3.24,53,PhD,Auditory,Math,Course 3,AI,Advanced,Text
U053,C042,2023-12-14,0.7054608302834863,In Progress,0.633849818735324,67,4.28,57,PhD,Auditory,Math,Course 42,Data Science,Intermediate,Video
U199,C039,2023-01-28,0.4276013337033373,In Progress,0.9146164545151915,78,2.92,28,PhD,Kinesthetic,Art,Course 39,Math,Beginner,Quiz
U138,C041,2023-09-17,0.4425455148147456,Completed,0.208651913158431,81,4.58,56,Master,Visual,AI,Course 41,AI,Beginner,Text
U173,C049,2023-03-17,0.6493223245768817,In Progress,0.6652728362369108,88,3.93,32,PhD,Auditory,AI,Course 49,AI,Beginner,Quiz
U145,C011,2023-03-08,0.9362806214689267,In Progress,0.07869857670750946,73,1.204897185617253,39,Bachelor,Visual,Math,Course 11,Data Science,Advanced,Video
U154,C039,2023-12-08,0.06400634660862092,In Progress,0.603755143837613,92,3.96,28,PhD,Auditory,Math,Course 39,Math,Beginner,Quiz
U190,C024,2023-07-13,0.8247432373470076,Not Started,0.16393172095320274,94,3.02,50,Master,Reading,Math,Course 24,Music,Beginner,Video
U122,C046,2023-06-11,0.2923831104121931,Not Started,0.735953560515178,62,2.69,31,Master,Reading,Art,Course 46,Math,Beginner,Text
U046,C019,2023-12-13,0.4439194545063778,Completed,0.3012312947939082,78,3.66,45,Bachelor,Kinesthetic,Art,Course 19,History,Advanced,Quiz
U064,C004,2023-12-27,0.021913328775008956,Not Started,0.46339100880464623,69,4.04,53,Bachelor,Visual,AI,Course 4,Math,Beginner,Text
U130,C026,2023-09-14,0.30104607783431303,In Progress,0.5994305420276217,86,2.74,30,Bachelor,Visual,Art,Course 26,AI,Advanced,Text
U054,C038,2023-03-13,0.5026312426301305,Not Started,0.17127341066623958,74,4.88,21,PhD,Kinesthetic,AI,Course 38,Data Science,Beginner,Quiz
U107,C042,2023-03-28,0.05617607734743901,Completed,0.7416378186176209,70,4.95,41,PhD,Visual,Art,Course 42,Data Science,Intermediate,Video
U193,C032,2023-09-19,0.49109572938316515,Not Started,0.30264034063681455,85,3.86,19,High School,Kinesthetic,AI,Course 32,Art,Beginner,Text
U051,C039,2023-08-02,0.9271106288584273,In Progress,0.6623718599127535,83,4.88,34,Master,Kinesthetic,Art,Course 39,Math,Beginner,Quiz
U181,C045,2023-06-02,0.10539321810780522,In Progress,0.15828305069937365,72,2.95,20,High School,Auditory,Art,Course 45,Data Science,Beginner,Quiz
U036,C046,2023-07-29,0.7644407280755043,Completed,0.6881176592063503,91,2.56,26,PhD,Reading,AI,Course 46,Math,Beginner,Text
U115,C036,2023-03-02,0.40967105337599263,Not Started,0.12818807281046174,63,2.6,52,High School,Visual,Data Science,Course 36,Art,Intermediate,Text
U026,C040,2023-09-25,0.655173714524338,Not Started,0.4253564962699836,72,3.97,42,Bachelor,Auditory,Math,Course 40,Art,Intermediate,Quiz
U029,C037,2023-09-19,0.26023659798522936,Not Started,0.24720607373887682,68,2.65,45,Master,Visual,Art,Course 37,Music,Advanced,Quiz
U149,C033,2023-08-06,0.1594922625413583,In Progress,0.7483752494281826,93,4.9,23,PhD,Auditory,Math,Course 33,Art,Beginner,Text
U011,C036,2023-10-10,0.16046261427122643,Completed,0.26203500450687456,66,2.85,41,PhD,Auditory,History,Course 36,Art,Intermediate,Text
U040,C003,2023-05-16,0.07049194564314465,Not Started,0.8817173063953962,60,3.26,42,PhD,Auditory,Data Science,Course 3,AI,Advanced,Text
U011,C009,2023-12-28,0.18564670490124302,In Progress,0.8918202114066128,71,4.56,41,PhD,Auditory,History,Course 9,History,Beginner,Quiz
U164,C008,2023-04-03,0.6642193849889683,In Progress,0.19644131522278585,80,3.05,56,Bachelor,Visual,AI,Course 8,History,Advanced,Quiz
U113,C033,2023-04-19,0.881690611843508,In Progress,0.6138459450077243,70,3.11,52,High School,Visual,History,Course 33,Art,Beginner,Text
U187,C006,2023-08-29,0.8141256855911618,Not Started,0.08771764171996432,73,4.11,40,Master,Visual,History,Course 6,Data Science,Beginner,Text
U039,C041,2023-12-21,0.6851343098744841,Not Started,0.3915370996016292,93,3.19,21,Bachelor,Reading,Art,Course 41,AI,Beginner,Text
U054,C039,2023-05-22,0.11043186341110267,Not Started,0.7133217295012723,93,3.04,21,PhD,Kinesthetic,AI,Course 39,Math,Beginner,Quiz
U098,C004,2023-10-18,0.28918744629594983,Not Started,0.6594232468499163,84,3.14,58,High School,Kinesthetic,History,Course 4,Math,Beginner,Text
U055,C013,2023-08-25,0.309806875322469,Not Started,0.624700669406608,63,3.73,19,Bachelor,Visual,Math,Course 13,History,Beginner,Video
U111,C049,2023-12-06,0.24995694639762123,Not Started,0.2825408636624436,85,4.92,39,High School,Kinesthetic,Math,Course 49,AI,Beginner,Quiz
U152,C002,2023-11-08,0.5150056597097231,Not Started,0.378024949434402,75,4.58,37,PhD,Kinesthetic,Math,Course 2,Math,Intermediate,Quiz
U150,C005,2023-06-26,0.5355538148796726,Not Started,0.10294614470028618,69,3.21,45,High School,Reading,Data Science,Course 5,History,Advanced,Text
U069,C044,2023-05-21,0.3568859751711102,Not Started,0.719022820433601,61,3.41,31,Master,Auditory,AI,Course 44,Music,Advanced,Video
U056,C027,2023-07-08,0.353789158736436,In Progress,0.5038887967912735,94,3.66,23,PhD,Auditory,History,Course 27,AI,Beginner,Quiz
U033,C032,2023-02-18,0.8285555979060814,Not Started,0.7087656323456546,78,4.95,54,PhD,Visual,Music,Course 32,Art,Beginner,Text
U036,C021,2023-10-29,0.7892928483196856,Completed,0.24894352479687276,65,2.93,26,PhD,Reading,AI,Course 21,AI,Beginner,Quiz
U148,C008,2023-07-09,0.30779583168074565,In Progress,0.3244382286350662,78,3.39,59,Master,Visual,Music,Course 8,History,Advanced,Quiz
U081,C038,2023-05-16,0.9137884438732593,Not Started,0.33421533726011465,67,4.32,18,PhD,Reading,AI,Course 38,Data Science,Beginner,Quiz
U190,C008,2023-02-12,0.952815017002506,Completed,0.0257424097472162,73,4.91,50,Master,Reading,Math,Course 8,History,Advanced,Quiz
U109,C050,2023-12-19,0.32674254203004083,Not Started,0.34104787283062354,69,2.89,52,High School,Visual,Art,Course 50,Music,Intermediate,Video
U154,C003,2023-03-31,0.35442494879305486,Completed,0.8033045735180335,62,3.07,28,PhD,Auditory,Math,Course 3,AI,Advanced,Text
U194,C044,2023-10-22,0.5056341534219588,Completed,0.8972984957497385,88,3.06,43,Bachelor,Auditory,Data Science,Course 44,Music,Advanced,Video
U073,C003,2023-12-07,0.9411208125336735,Completed,0.5182183156359275,74,2.55,33,Master,Visual,Music,Course 3,AI,Advanced,Text
U040,C022,2023-09-02,0.8763194331423115,Completed,0.45550169521922024,82,4.01,42,PhD,Auditory,Data Science,Course 22,History,Advanced,Quiz
U017,C006,2023-07-11,0.1025679625835898,In Progress,0.030824618699370254,58,3.7083751391345774,19,Bachelor,Kinesthetic,History,Course 6,Data Science,Beginner,Text
U129,C002,2023-11-14,0.3927307432714162,In Progress,0.8792043375853826,82,4.18,59,Master,Visual,Art,Course 2,Math,Intermediate,Quiz
U061,C023,2023-04-16,0.5533711897497718,Completed,0.013010213425872719,77,4.01,43,Bachelor,Auditory,History,Course 23,Math,Intermediate,Video
U171,C044,2023-12-29,0.50313247255154,Not Started,0.9447500802102118,78,2.68,59,High School,Kinesthetic,History,Course 44,Music,Advanced,Video
U104,C002,2023-11-06,0.19386306793689267,Completed,0.48921624868809066,87,2.67,51,Bachelor,Auditory,Data Science,Course 2,Math,Intermediate,Quiz
U042,C038,2023-08-21,0.8588167711681547,In Progress,0.3419344935747266,85,3.03,26,Master,Auditory,Math,Course 38,Data Science,Beginner,Quiz
U025,C017,2023-09-22,0.6769407829968374,Not Started,0.9242184348426601,69,3.23,39,Master,Kinesthetic,Data Science,Course 17,Data Science,Beginner,Video
U039,C035,2023-12-10,0.8379083748518036,In Progress,0.024390993110096737,63,4.47,21,Bachelor,Reading,Art,Course 35,Math,Intermediate,Text
U035,C034,2023-02-06,0.8587642793494722,In Progress,0.5814248948690871,61,2.9,38,High School,Visual,Math,Course 34,Music,Beginner,Text
U131,C023,2023-11-01,0.7483558536657398,Not Started,0.5489325244993376,63,1.7744952391818432,49,Master,Reading,Art,Course 23,Math,Intermediate,Video
U108,C030,2023-02-10,0.43921060124971734,Completed,0.21932040121138208,62,2.61,54,High School,Auditory,Math,Course 30,Art,Beginner,Text
U172,C008,2023-01-17,0.6105467550154245,Completed,0.42888743135021057,51,1.3525689735631685,41,High School,Auditory,AI,Course 8,History,Advanced,Quiz
U179,C022,2023-12-10,0.16036540611974315,Completed,0.6522640059437702,84,3.9180856879057537,56,Master,Kinesthetic,History,Course 22,History,Advanced,Quiz
U102,C044,2023-10-04,0.6736454174749077,Completed,0.7271311968819275,66,3.48,25,Bachelor,Kinesthetic,Art,Course 44,Music,Advanced,Video
U098,C036,2023-11-03,0.17925325573928075,Not Started,0.0007168587065797816,75,3.54,58,High School,Kinesthetic,History,Course 36,Art,Intermediate,Text
U012,C005,2023-02-28,0.6939495905101568,Not Started,0.9368534300910153,90,3.63,53,PhD,Auditory,Math,Course 5,History,Advanced,Text
U019,C013,2023-07-02,0.22959816075396866,Not Started,0.1645253723928124,69,4.57,47,High School,Reading,Art,Course 13,History,Beginner,Video
U101,C029,2023-02-10,0.11755130015021997,In Progress,0.2335804342223592,78,2.75,26,PhD,Kinesthetic,Art,Course 29,History,Advanced,Quiz
U044,C031,2023-02-08,0.16528449014295743,Not Started,0.26347344569384823,87,4.26,19,High School,Kinesthetic,History,Course 31,History,Advanced,Text
U187,C047,2023-07-11,0.001992135219070268,Completed,0.03782013655203531,78,2.5148134223246372,40,Master,Visual,History,Course 47,Art,Intermediate,Quiz
U049,C016,2023-09-24,0.7187396178535302,In Progress,0.12305212359032491,76,3.34,52,Bachelor,Auditory,History,Course 16,History,Intermediate,Quiz
U189,C042,2023-05-27,0.7324010490583791,Completed,0.986349922944162,87,3.27,49,PhD,Reading,History,Course 42,Data Science,Intermediate,Video
U017,C030,2023-11-29,0.5149333499132595,Completed,0.31521673737728606,78,4.83,19,Bachelor,Kinesthetic,History,Course 30,Art,Beginner,Text
U074,C016,2023-05-07,0.1613628010553837,Not Started,0.11530109033904934,82,3.12,35,Master,Reading,Art,Course 16,History,Intermediate,Quiz
U057,C012,2023-02-15,0.08355433751068975,Not Started,0.10699126117462332,79,4.11,59,High School,Kinesthetic,Data Science,Course 12,History,Advanced,Text
U055,C017,2023-02-14,0.01912896643728701,Completed,0.7194599676699719,72,3.19,19,Bachelor,Visual,Math,Course 17,Data Science,Beginner,Video
U047,C016,2023-01-01,0.1657481769652207,Completed,0.8545686640326409,72,3.77,24,Master,Reading,Art,Course 16,History,Intermediate,Quiz
U012,C012,2023-06-17,0.8908555349831467,In Progress,0.2569522995084699,70,4.47,53,PhD,Auditory,Math,Course 12,History,Advanced,Text
U062,C008,2023-04-18,0.24153684170168177,Not Started,0.02090951233523497,74,4.7,51,High School,Auditory,AI,Course 8,History,Advanced,Quiz
U080,C020,2023-01-19,0.35427132721721566,In Progress,0.2230900184453558,76,4.6,32,Bachelor,Kinesthetic,Art,Course 20,Art,Beginner,Quiz
U083,C003,2023-11-28,0.10534548448133318,In Progress,0.056515690796757334,87,3.96,24,PhD,Visual,History,Course 3,AI,Advanced,Text
U008,C016,2023-03-13,0.22236130474817029,In Progress,0.10339493663004151,78,1.3416339312330612,40,Bachelor,Kinesthetic,Math,Course 16,History,Intermediate,Quiz
U149,C030,2023-04-19,0.5192245707802051,Completed,0.43150811984764237,78,3.12,23,PhD,Auditory,Math,Course 30,Art,Beginner,Text
U081,C045,2023-09-25,0.6077526830956526,In Progress,0.22991837086163258,63,4.15,18,PhD,Reading,AI,Course 45,Data Science,Beginner,Quiz
U118,C023,2023-08-28,0.24535231416621106,In Progress,0.5159458785254234,81,4.27,20,PhD,Auditory,AI,Course 23,Math,Intermediate,Video
U198,C028,2023-10-28,0.05773215922511721,Completed,0.25349375325719037,81,2.53,21,Master,Reading,AI,Course 28,Art,Intermediate,Quiz
U200,C040,2023-03-31,0.39103286912739865,Not Started,0.9405373011029476,93,3.6,34,Bachelor,Reading,Music,Course 40,Art,Intermediate,Quiz
U025,C005,2023-04-13,0.23420337092633414,Not Started,0.9059439679262645,92,4.61,39,Master,Kinesthetic,Data Science,Course 5,History,Advanced,Text
U089,C020,2023-09-07,0.21955392322980194,In Progress,0.566806105010466,92,3.72,28,Bachelor,Kinesthetic,Data Science,Course 20,Art,Beginner,Quiz
U012,C040,2023-01-08,0.9598628027134553,Completed,0.35442399198738617,92,1.2530136355947183,53,PhD,Auditory,Math,Course 40,Art,Intermediate,Quiz
U143,C044,2023-06-02,0.6163004859257241,Not Started,0.38114688203473557,71,3.28,49,Bachelor,Reading,Music,Course 44,Music,Advanced,Video
U059,C001,2023-12-13,0.5568784431720959,In Progress,0.41185228314449696,61,4.68,46,PhD,Visual,Music,Course 1,Music,Beginner,Quiz
U154,C030,2023-06-23,0.4157751035233219,In Progress,0.727579322134944,87,2.89,28,PhD,Auditory,Math,Course 30,Art,Beginner,Text
U109,C021,2023-12-09,0.42894433343014426,Completed,0.4516389955188379,69,3.02,52,High School,Visual,Art,Course 21,AI,Beginner,Quiz
U026,C020,2023-06-07,0.5409050038380808,In Progress,0.8567299465058974,81,4.22,42,Bachelor,Auditory,Math,Course 20,Art,Beginner,Quiz
U047,C006,2023-08-03,0.6964298070361072,Not Started,0.9440947859303646,76,3.38,24,Master,Reading,Art,Course 6,Data Science,Beginner,Text
U032,C022,2023-06-26,0.7021460961818294,Completed,0.33594615337893385,85,4.28,20,Master,Kinesthetic,Data Science,Course 22,History,Advanced,Quiz
U010,C018,2023-06-24,0.17169390770544957,Not Started,0.5606944813756801,62,2.89,28,Master,Auditory,Art,Course 18,History,Advanced,Video
U016,C008,2023-12-06,0.500112752076627,Not Started,0.09505653683256443,66,3.13,39,Master,Visual,Math,Course 8,History,Advanced,Quiz
U199,C039,2023-12-04,0.41195809503410197,Not Started,0.200469047766359,67,2.89,28,PhD,Kinesthetic,Art,Course 39,Math,Beginner,Quiz
U145,C032,2023-05-26,0.8705269662693842,In Progress,0.4134657667101601,79,4.88,39,Bachelor,Visual,Math,Course 32,Art,Beginner,Text
U151,C033,2023-11-20,0.6314189212183764,In Progress,0.20620271590177885,68,2.461467366202611,45,High School,Visual,Data Science,Course 33,Art,Beginner,Text
U026,C016,2023-06-10,0.5325040664159818,Not Started,0.8765604907887176,71,3.51,42,Bachelor,Auditory,Math,Course 16,History,Intermediate,Quiz
U086,C012,2023-05-07,0.11539464217891737,Not Started,0.15828625605909807,94,3.34,18,High School,Auditory,Music,Course 12,History,Advanced,Text
U135,C038,2023-03-23,0.6056378893234114,Completed,0.45566082155309195,76,2.54,47,Bachelor,Kinesthetic,AI,Course 38,Data Science,Beginner,Quiz
U014,C034,2023-05-27,0.11720390568023342,Completed,0.6056992404598757,87,2.88,41,High School,Reading,AI,Course 34,Music,Beginner,Text
U079,C014,2023-08-27,0.33720657556575206,In Progress,0.6918639081608444,69,3.55,46,PhD,Visual,History,Course 14,Data Science,Beginner,Text
U117,C036,2023-03-25,0.14284196481433187,In Progress,0.38306936972650674,81,2.67,31,PhD,Auditory,History,Course 36,Art,Intermediate,Text
U007,C033,2023-04-23,0.6920736470243689,Completed,0.8690990687247285,92,3.78,36,Bachelor,Auditory,Art,Course 33,Art,Beginner,Text
U137,C023,2023-08-13,0.2062521138361526,Not Started,0.5683191510779255,81,3.64,40,High School,Auditory,History,Course 23,Math,Intermediate,Video
U115,C050,2023-11-28,0.391859373188026,In Progress,0.4395077804475518,63,3.0339161412321043,52,High School,Visual,Data Science,Course 50,Music,Intermediate,Video
U176,C045,2023-08-31,0.8956747776187787,Not Started,0.06724063405203662,72,4.42,41,Bachelor,Reading,Art,Course 45,Data Science,Beginner,Quiz
U072,C002,2023-05-23,0.2043163833989703,Completed,0.464689468445165,86,4.15,38,High School,Visual,AI,Course 2,Math,Intermediate,Quiz
U059,C041,2023-02-10,0.5078050639587791,In Progress,0.8207358408157303,74,3.61,46,PhD,Visual,Music,Course 41,AI,Beginner,Text
U082,C021,2023-09-15,0.419271661166022,In Progress,0.6145410182213155,90,1.2544057455111894,42,High School,Auditory,Math,Course 21,AI,Beginner,Quiz
U116,C002,2023-10-12,0.018124041045729733,Completed,0.8321624537291183,81,3.06,54,PhD,Visual,Data Science,Course 2,Math,Intermediate,Quiz
U167,C027,2023-04-15,0.7927581135728128,In Progress,0.4940116705993056,89,4.32,44,High School,Visual,Art,Course 27,AI,Beginner,Quiz
U146,C009,2023-07-21,0.06904590631459973,Completed,0.11846170509448184,93,4.27,45,High School,Auditory,Art,Course 9,History,Beginner,Quiz
U187,C001,2023-11-03,0.4742550209769536,In Progress,0.01363984583588107,93,2.88,40,Master,Visual,History,Course 1,Music,Beginner,Quiz
U103,C011,2023-11-27,0.5606782949389499,Completed,0.3032195467185912,94,4.79,29,Bachelor,Reading,Data Science,Course 11,Data Science,Advanced,Video
U017,C003,2023-09-23,0.6284264566145871,In Progress,0.6979904714977925,78,2.66,19,Bachelor,Kinesthetic,History,Course 3,AI,Advanced,Text
U014,C023,2023-07-29,0.6886316293078756,Not Started,0.7902599039416938,67,2.64,41,High School,Reading,AI,Course 23,Math,Intermediate,Video
U159,C026,2023-02-20,0.2532723835227151,Not Started,0.2957528346203294,92,2.97,18,High School,Reading,Music,Course 26,AI,Advanced,Text
U152,C004,2023-04-28,0.009978776658449373,Not Started,0.4956539208832471,87,4.77,37,PhD,Kinesthetic,Math,Course 4,Math,Beginner,Text
U108,C018,2023-07-20,0.723443662354912,In Progress,0.4211189044340816,84,3.8,54,High School,Auditory,Math,Course 18,History,Advanced,Video
U188,C006,2023-02-08,0.5356565993475786,In Progress,0.41052278435142786,95,4.47,54,High School,Visual,Art,Course 6,Data Science,Beginner,Text
U045,C035,2023-01-28,0.8361177032072488,Not Started,0.2313487132001505,76,3.07,37,High School,Kinesthetic,AI,Course 35,Math,Intermediate,Text
U098,C022,2023-09-16,0.8213883629006943,Not Started,0.13637110502945837,83,3.73,58,High School,Kinesthetic,History,Course 22,History,Advanced,Quiz
U131,C043,2023-03-25,0.8433261677878832,Completed,0.19668855823121312,80,3.4,49,Master,Reading,Art,Course 43,Data Science,Beginner,Text
U037,C015,2023-06-04,0.48509465997954015,Completed,0.0553323871633461,61,4.57,56,PhD,Visual,History,Course 15,Data Science,Beginner,Text
U171,C022,2023-04-27,0.33362839583686565,Completed,0.19813074182357704,81,3.7092027453426377,59,High School,Kinesthetic,History,Course 22,History,Advanced,Quiz
U168,C037,2023-01-02,0.79155820259137,Not Started,0.009200897625379456,90,2.56,26,Bachelor,Auditory,History,Course 37,Music,Advanced,Quiz
U183,C042,2023-04-03,0.45129411302925493,Not Started,0.6272584006359783,92,3.11,34,Master,Auditory,Art,Course 42,Data Science,Intermediate,Video
U108,C012,2023-06-15,0.1834421964034345,Not Started,0.3163754073876829,89,2.88,54,High School,Auditory,Math,Course 12,History,Advanced,Text
U039,C047,2023-12-16,0.8549740195614743,Completed,0.9731447114269086,71,4.65,21,Bachelor,Reading,Art,Course 47,Art,Intermediate,Quiz
U015,C049,2023-10-23,0.8825598767723473,In Progress,0.19371705077629786,71,3.67,20,PhD,Visual,Data Science,Course 49,AI,Beginner,Quiz
U120,C042,2023-09-15,0.4663097561401701,Not Started,0.3458285703095939,83,3.51,22,PhD,Kinesthetic,Music,Course 42,Data Science,Intermediate,Video
U004,C038,2023-03-22,0.07569972730978747,In Progress,0.3578411586415332,83,3.62,25,High School,Kinesthetic,History,Course 38,Data Science,Beginner,Quiz
U093,C018,2023-09-25,0.38782608991693124,In Progress,0.00845149606246054,70,4.93,52,Master,Visual,History,Course 18,History,Advanced,Video
U153,C045,2023-08-23,0.8035376594626034,In Progress,0.8392079530394589,72,4.63,47,High School,Visual,Music,Course 45,Data Science,Beginner,Quiz
U141,C035,2023-11-17,0.9017740285462287,Completed,0.03199446014432472,86,4.27,53,Master,Reading,History,Course 35,Math,Intermediate,Text
U161,C030,2023-11-07,0.20347274249759584,In Progress,0.9401798347292414,67,3.23,30,High School,Auditory,History,Course 30,Art,Beginner,Text
U016,C024,2023-10-28,0.06697361202527152,Not Started,0.8920743510936207,69,2.91,39,Master,Visual,Math,Course 24,Music,Beginner,Video
U170,C042,2023-12-23,0.8773504531328387,Completed,0.5355219160859636,67,4.8,50,PhD,Visual,AI,Course 42,Data Science,Intermediate,Video
U108,C030,2023-08-01,0.3894049389788753,Not Started,0.5435955749112921,79,3.56,54,High School,Auditory,Math,Course 30,Art,Beginner,Text
U126,C014,2023-03-03,0.5417609642675633,Not Started,0.6537779229561563,67,3.2,32,PhD,Visual,Math,Course 14,Data Science,Beginner,Text
U194,C006,2023-02-18,0.9680658120507589,Completed,0.387050011934887,68,3.68,43,Bachelor,Auditory,Data Science,Course 6,Data Science,Beginner,Text
U055,C003,2023-05-07,0.06656472791422285,Not Started,0.6472222833978555,79,3.881333476663972,19,Bachelor,Visual,Math,Course 3,AI,Advanced,Text
U170,C016,2023-08-11,0.6483180074520956,Not Started,0.04476838868848687,66,4.79,50,PhD,Visual,AI,Course 16,History,Intermediate,Quiz
U034,C007,2023-10-06,0.07410542257486707,Completed,0.05404762734972657,73,3.47,24,High School,Reading,Data Science,Course 7,Music,Intermediate,Text
U158,C014,2023-10-21,0.3754689284665004,Not Started,0.45723041961954436,87,3.91,50,PhD,Visual,History,Course 14,Data Science,Beginner,Text
